date,product_name,qty,price,total_revenue
2023-02-09,Vitamin B Complex,3,2.5,7.5
2023-02-10,Oseltamivir 75mg,35,12.0,420.0
2023-02-10,Paracetamol 500mg,67,1.5,100.5
2023-02-10,Cough Syrup,27,3.0,81.0
2023-02-10,Ibuprofen 200mg,38,1.0,38.0
2023-02-10,Vitamin C,21,0.8,16.8
2023-02-10,Artemether IV,18,15.0,270.0
2023-02-10,Quinine 500mg,14,8.0,112.0
2023-02-10,Platelet Support,18,25.0,450.0
2023-02-10,Amoxicillin 250mg,14,4.0,56.0
2023-02-10,Chloramphenicol,14,6.0,84.0
2023-02-10,Ciprofloxacin 500mg,17,5.5,93.5
2023-02-10,Aspirin 325mg,4,0.8,3.2
2023-02-10,Vitamin B Complex,4,2.5,10.0
2023-02-11,Oseltamivir 75mg,16,12.0,192.0
2023-02-11,Paracetamol 500mg,71,1.5,106.5
2023-02-11,Cough Syrup,18,3.0,54.0
2023-02-11,Ibuprofen 200mg,37,1.0,37.0
2023-02-11,Vitamin C,40,0.8,32.0
2023-02-11,Artemether IV,10,15.0,150.0
2023-02-11,Quinine 500mg,30,8.0,240.0
2023-02-11,Platelet Support,20,25.0,500.0
2023-02-11,Amoxicillin 250mg,10,4.0,40.0
2023-02-11,Chloramphenicol,17,6.0,102.0
2023-02-11,Ciprofloxacin 500mg,22,5.5,121.0
2023-02-11,Aspirin 325mg,4,0.8,3.2
2023-02-11,Vitamin B Complex,4,2.5,10.0
2023-02-12,Oseltamivir 75mg,24,12.0,288.0
2023-02-12,Paracetamol 500mg,72,1.5,108.0
2023-02-12,Cough Syrup,31,3.0,93.0
2023-02-12,Ibuprofen 200mg,30,1.0,30.0
2023-02-12,Vitamin C,32,0.8,25.6
2023-02-12,Artemether IV,12,15.0,180.0
2023-02-12,Quinine 500mg,20,8.0,160.0
2023-02-12,Platelet Support,16,25.0,400.0
2023-02-12,Amoxicillin 250mg,15,4.0,60.0
2023-02-12,Chloramphenicol,18,6.0,108.0
2023-02-12,Ciprofloxacin 500mg,22,5.5,121.0
2023-02-12,Aspirin 325mg,2,0.8,1.6
2023-02-12,Vitamin B Complex,4,2.5,10.0
2023-02-13,Oseltamivir 75mg,15,12.0,180.0
2023-02-13,Paracetamol 500mg,47,1.5,70.5
2023-02-13,Cough Syrup,9,3.0,27.0
2023-02-13,Ibuprofen 200mg,25,1.0,25.0
2023-02-13,Vitamin C,26,0.8,20.8
2023-02-13,Artemether IV,16,15.0,240.0
2023-02-13,Quinine 500mg,16,8.0,128.0
2023-02-13,Platelet Support,16,25.0,400.0
2023-02-13,Amoxicillin 250mg,16,4.0,64.0
2023-02-13,Chloramphenicol,17,6.0,102.0
2023-02-13,Ciprofloxacin 500mg,13,5.5,71.5
2023-02-13,Aspirin 325mg,2,0.8,1.6
2023-02-13,Vitamin B Complex,6,2.5,15.0
2023-02-14,Oseltamivir 75mg,21,12.0,252.0
2023-02-14,Paracetamol 500mg,47,1.5,70.5
2023-02-14,Cough Syrup,17,3.0,51.0
2023-02-14,Ibuprofen 200mg,33,1.0,33.0
2023-02-14,Vitamin C,30,0.8,24.0
2023-02-14,Artemether IV,10,15.0,150.0
2023-02-14,Quinine 500mg,18,8.0,144.0
2023-02-14,Platelet Support,16,25.0,400.0
2023-02-14,Amoxicillin 250mg,9,4.0,36.0
2023-02-14,Chloramphenicol,7,6.0,42.0
2023-02-14,Ciprofloxacin 500mg,13,5.5,71.5
2023-02-14,Aspirin 325mg,7,0.8,5.6000000000000005
2023-02-14,Vitamin B Complex,3,2.5,7.5
2023-02-15,Oseltamivir 75mg,18,12.0,216.0
2023-02-15,Paracetamol 500mg,46,1.5,69.0
2023-02-15,Cough Syrup,17,3.0,51.0
2023-02-15,Ibuprofen 200mg,29,1.0,29.0
2023-02-15,Vitamin C,14,0.8,11.200000000000001
2023-02-15,Artemether IV,14,15.0,210.0
2023-02-15,Quinine 500mg,18,8.0,144.0
2023-02-15,Platelet Support,18,25.0,450.0
2023-02-15,Amoxicillin 250mg,15,4.0,60.0
2023-02-15,Chloramphenicol,8,6.0,48.0
2023-02-15,Ciprofloxacin 500mg,13,5.5,71.5
2023-02-15,Aspirin 325mg,2,0.8,1.6
2023-02-15,Vitamin B Complex,4,2.5,10.0
2023-02-16,Oseltamivir 75mg,21,12.0,252.0
2023-02-16,Paracetamol 500mg,48,1.5,72.0
2023-02-16,Cough Syrup,20,3.0,60.0
2023-02-16,Ibuprofen 200mg,25,1.0,25.0
2023-02-16,Vitamin C,27,0.8,21.6
2023-02-16,Artemether IV,6,15.0,90.0
2023-02-16,Quinine 500mg,11,8.0,88.0
2023-02-16,Platelet Support,17,25.0,425.0
2023-02-16,Amoxicillin 250mg,19,4.0,76.0
2023-02-16,Chloramphenicol,13,6.0,78.0
2023-02-16,Ciprofloxacin 500mg,15,5.5,82.5
2023-02-16,Aspirin 325mg,4,0.8,3.2
2023-02-16,Vitamin B Complex,3,2.5,7.5
2023-02-17,Oseltamivir 75mg,19,12.0,228.0
2023-02-17,Paracetamol 500mg,53,1.5,79.5
2023-02-17,Cough Syrup,21,3.0,63.0
2023-02-17,Ibuprofen 200mg,23,1.0,23.0
2023-02-17,Vitamin C,9,0.8,7.2
2023-02-17,Artemether IV,10,15.0,150.0
2023-02-17,Quinine 500mg,7,8.0,56.0
2023-02-17,Platelet Support,19,25.0,475.0
2023-02-17,Amoxicillin 250mg,20,4.0,80.0
2023-02-17,Chloramphenicol,13,6.0,78.0
2023-02-17,Ciprofloxacin 500mg,21,5.5,115.5
2023-02-17,Aspirin 325mg,4,0.8,3.2
2023-02-17,Vitamin B Complex,3,2.5,7.5
2023-02-18,Oseltamivir 75mg,16,12.0,192.0
2023-02-18,Paracetamol 500mg,46,1.5,69.0
2023-02-18,Cough Syrup,22,3.0,66.0
2023-02-18,Ibuprofen 200mg,22,1.0,22.0
2023-02-18,Vitamin C,15,0.8,12.0
2023-02-18,Platelet Support,8,25.0,200.0
2023-02-18,Amoxicillin 250mg,7,4.0,28.0
2023-02-18,Chloramphenicol,9,6.0,54.0
2023-02-18,Ciprofloxacin 500mg,9,5.5,49.5
2023-02-18,Aspirin 325mg,2,0.8,1.6
2023-02-18,Vitamin B Complex,4,2.5,10.0
2023-02-18,Artemether IV,3,15.0,45.0
2023-02-18,Quinine 500mg,3,8.0,24.0
2023-02-19,Oseltamivir 75mg,23,12.0,276.0
2023-02-19,Paracetamol 500mg,46,1.5,69.0
2023-02-19,Cough Syrup,19,3.0,57.0
2023-02-19,Ibuprofen 200mg,27,1.0,27.0
2023-02-19,Vitamin C,21,0.8,16.8
2023-02-19,Platelet Support,18,25.0,450.0
2023-02-19,Amoxicillin 250mg,14,4.0,56.0
2023-02-19,Chloramphenicol,12,6.0,72.0
2023-02-19,Ciprofloxacin 500mg,13,5.5,71.5
2023-02-19,Aspirin 325mg,6,0.8,4.800000000000001
2023-02-19,Artemether IV,1,15.0,15.0
2023-02-19,Quinine 500mg,2,8.0,16.0
2023-02-20,Oseltamivir 75mg,12,12.0,144.0
2023-02-20,Paracetamol 500mg,45,1.5,67.5
2023-02-20,Vitamin C,27,0.8,21.6
2023-02-20,Cough Syrup,10,3.0,30.0
2023-02-20,Artemether IV,8,15.0,120.0
2023-02-20,Quinine 500mg,10,8.0,80.0
2023-02-20,Ibuprofen 200mg,21,1.0,21.0
2023-02-20,Platelet Support,19,25.0,475.0
2023-02-20,Amoxicillin 250mg,16,4.0,64.0
2023-02-20,Chloramphenicol,17,6.0,102.0
2023-02-20,Ciprofloxacin 500mg,12,5.5,66.0
2023-02-20,Aspirin 325mg,2,0.8,1.6
2023-02-20,Vitamin B Complex,1,2.5,2.5
2023-02-21,Oseltamivir 75mg,9,12.0,108.0
2023-02-21,Paracetamol 500mg,29,1.5,43.5
2023-02-21,Vitamin C,29,0.8,23.200000000000003
2023-02-21,Cough Syrup,14,3.0,42.0
2023-02-21,Artemether IV,12,15.0,180.0
2023-02-21,Quinine 500mg,9,8.0,72.0
2023-02-21,Ibuprofen 200mg,20,1.0,20.0
2023-02-21,Platelet Support,22,25.0,550.0
2023-02-21,Amoxicillin 250mg,11,4.0,44.0
2023-02-21,Chloramphenicol,7,6.0,42.0
2023-02-21,Ciprofloxacin 500mg,11,5.5,60.5
2023-02-21,Aspirin 325mg,2,0.8,1.6
2023-02-21,Vitamin B Complex,6,2.5,15.0
2023-02-22,Oseltamivir 75mg,15,12.0,180.0
2023-02-22,Paracetamol 500mg,28,1.5,42.0
2023-02-22,Vitamin C,30,0.8,24.0
2023-02-22,Cough Syrup,7,3.0,21.0
2023-02-22,Artemether IV,15,15.0,225.0
2023-02-22,Quinine 500mg,6,8.0,48.0
2023-02-22,Ibuprofen 200mg,14,1.0,14.0
2023-02-22,Platelet Support,19,25.0,475.0
2023-02-22,Amoxicillin 250mg,7,4.0,28.0
2023-02-22,Chloramphenicol,9,6.0,54.0
2023-02-22,Ciprofloxacin 500mg,9,5.5,49.5
2023-02-22,Aspirin 325mg,4,0.8,3.2
2023-02-22,Vitamin B Complex,3,2.5,7.5
2023-02-23,Oseltamivir 75mg,14,12.0,168.0
2023-02-23,Paracetamol 500mg,41,1.5,61.5
2023-02-23,Vitamin C,24,0.8,19.200000000000003
2023-02-23,Cough Syrup,8,3.0,24.0
2023-02-23,Artemether IV,7,15.0,105.0
2023-02-23,Quinine 500mg,9,8.0,72.0
2023-02-23,Ibuprofen 200mg,18,1.0,18.0
2023-02-23,Platelet Support,20,25.0,500.0
2023-02-23,Amoxicillin 250mg,5,4.0,20.0
2023-02-23,Chloramphenicol,13,6.0,78.0
2023-02-23,Ciprofloxacin 500mg,7,5.5,38.5
2023-02-23,Aspirin 325mg,5,0.8,4.0
2023-02-23,Vitamin B Complex,4,2.5,10.0
2023-02-24,Oseltamivir 75mg,12,12.0,144.0
2023-02-24,Paracetamol 500mg,41,1.5,61.5
2023-02-24,Vitamin C,31,0.8,24.8
2023-02-24,Cough Syrup,11,3.0,33.0
2023-02-24,Artemether IV,14,15.0,210.0
2023-02-24,Quinine 500mg,6,8.0,48.0
2023-02-24,Ibuprofen 200mg,32,1.0,32.0
2023-02-24,Platelet Support,17,25.0,425.0
2023-02-24,Amoxicillin 250mg,12,4.0,48.0
2023-02-24,Chloramphenicol,14,6.0,84.0
2023-02-24,Ciprofloxacin 500mg,9,5.5,49.5
2023-02-24,Aspirin 325mg,2,0.8,1.6
2023-02-24,Vitamin B Complex,3,2.5,7.5
2023-02-25,Oseltamivir 75mg,20,12.0,240.0
2023-02-25,Paracetamol 500mg,43,1.5,64.5
2023-02-25,Vitamin C,36,0.8,28.8
2023-02-25,Cough Syrup,19,3.0,57.0
2023-02-25,Artemether IV,10,15.0,150.0
2023-02-25,Quinine 500mg,15,8.0,120.0
2023-02-25,Ibuprofen 200mg,28,1.0,28.0
2023-02-25,Platelet Support,14,25.0,350.0
2023-02-25,Amoxicillin 250mg,17,4.0,68.0
2023-02-25,Chloramphenicol,9,6.0,54.0
2023-02-25,Ciprofloxacin 500mg,8,5.5,44.0
2023-02-25,Aspirin 325mg,1,0.8,0.8
2023-02-25,Vitamin B Complex,3,2.5,7.5
2023-02-26,Oseltamivir 75mg,7,12.0,84.0
2023-02-26,Paracetamol 500mg,54,1.5,81.0
2023-02-26,Vitamin C,26,0.8,20.8
2023-02-26,Cough Syrup,26,3.0,78.0
2023-02-26,Artemether IV,10,15.0,150.0
2023-02-26,Quinine 500mg,3,8.0,24.0
2023-02-26,Ibuprofen 200mg,18,1.0,18.0
2023-02-26,Platelet Support,11,25.0,275.0
2023-02-26,Amoxicillin 250mg,18,4.0,72.0
2023-02-26,Chloramphenicol,14,6.0,84.0
2023-02-26,Ciprofloxacin 500mg,11,5.5,60.5
2023-02-26,Aspirin 325mg,4,0.8,3.2
2023-02-26,Vitamin B Complex,5,2.5,12.5
2023-02-27,Oseltamivir 75mg,21,12.0,252.0
2023-02-27,Paracetamol 500mg,42,1.5,63.0
2023-02-27,Vitamin C,27,0.8,21.6
2023-02-27,Cough Syrup,26,3.0,78.0
2023-02-27,Artemether IV,19,15.0,285.0
2023-02-27,Quinine 500mg,11,8.0,88.0
2023-02-27,Ibuprofen 200mg,26,1.0,26.0
2023-02-27,Platelet Support,18,25.0,450.0
2023-02-27,Amoxicillin 250mg,8,4.0,32.0
2023-02-27,Chloramphenicol,13,6.0,78.0
2023-02-27,Ciprofloxacin 500mg,12,5.5,66.0
2023-02-27,Aspirin 325mg,2,0.8,1.6
2023-02-27,Vitamin B Complex,3,2.5,7.5
2023-02-28,Oseltamivir 75mg,20,12.0,240.0
2023-02-28,Paracetamol 500mg,56,1.5,84.0
2023-02-28,Vitamin C,46,0.8,36.800000000000004
2023-02-28,Cough Syrup,34,3.0,102.0
2023-02-28,Artemether IV,9,15.0,135.0
2023-02-28,Quinine 500mg,7,8.0,56.0
2023-02-28,Ibuprofen 200mg,23,1.0,23.0
2023-02-28,Platelet Support,15,25.0,375.0
2023-02-28,Amoxicillin 250mg,9,4.0,36.0
2023-02-28,Chloramphenicol,10,6.0,60.0
2023-02-28,Ciprofloxacin 500mg,13,5.5,71.5
2023-02-28,Aspirin 325mg,3,0.8,2.4000000000000004
2023-02-28,Vitamin B Complex,3,2.5,7.5
2023-03-01,Oseltamivir 75mg,20,12.0,240.0
2023-03-01,Paracetamol 500mg,38,1.5,57.0
2023-03-01,Cough Syrup,25,3.0,75.0
2023-03-01,Ibuprofen 200mg,33,1.0,33.0
2023-03-01,Vitamin C,39,0.8,31.200000000000003
2023-03-01,Platelet Support,22,25.0,550.0
2023-03-01,Amoxicillin 250mg,4,4.0,16.0
2023-03-01,Chloramphenicol,6,6.0,36.0
2023-03-01,Ciprofloxacin 500mg,10,5.5,55.0
2023-03-01,Aspirin 325mg,2,0.8,1.6
2023-03-01,Vitamin B Complex,2,2.5,5.0
2023-03-01,Artemether IV,4,15.0,60.0
2023-03-01,Quinine 500mg,4,8.0,32.0
2023-03-02,Oseltamivir 75mg,20,12.0,240.0
2023-03-02,Paracetamol 500mg,39,1.5,58.5
2023-03-02,Cough Syrup,25,3.0,75.0
2023-03-02,Ibuprofen 200mg,23,1.0,23.0
2023-03-02,Vitamin C,29,0.8,23.200000000000003
2023-03-02,Platelet Support,15,25.0,375.0
2023-03-02,Aspirin 325mg,4,0.8,3.2
2023-03-02,Amoxicillin 250mg,2,4.0,8.0
2023-03-02,Ciprofloxacin 500mg,4,5.5,22.0
2023-03-02,Chloramphenicol,6,6.0,36.0
2023-03-02,Vitamin B Complex,2,2.5,5.0
2023-03-02,Artemether IV,1,15.0,15.0
2023-03-02,Quinine 500mg,1,8.0,8.0
2023-03-03,Oseltamivir 75mg,27,12.0,324.0
2023-03-03,Paracetamol 500mg,26,1.5,39.0
2023-03-03,Cough Syrup,35,3.0,105.0
2023-03-03,Ibuprofen 200mg,29,1.0,29.0
2023-03-03,Vitamin C,22,0.8,17.6
2023-03-03,Artemether IV,7,15.0,105.0
2023-03-03,Quinine 500mg,5,8.0,40.0
2023-03-03,Platelet Support,15,25.0,375.0
2023-03-03,Aspirin 325mg,2,0.8,1.6
2023-03-03,Amoxicillin 250mg,3,4.0,12.0
2023-03-03,Ciprofloxacin 500mg,1,5.5,5.5
2023-03-03,Vitamin B Complex,3,2.5,7.5
2023-03-04,Oseltamivir 75mg,26,12.0,312.0
2023-03-04,Paracetamol 500mg,23,1.5,34.5
2023-03-04,Cough Syrup,18,3.0,54.0
2023-03-04,Ibuprofen 200mg,22,1.0,22.0
2023-03-04,Vitamin C,32,0.8,25.6
2023-03-04,Platelet Support,6,25.0,150.0
2023-03-04,Aspirin 325mg,3,0.8,2.4000000000000004
2023-03-04,Amoxicillin 250mg,1,4.0,4.0
2023-03-04,Ciprofloxacin 500mg,1,5.5,5.5
2023-03-04,Chloramphenicol,2,6.0,12.0
2023-03-04,Vitamin B Complex,3,2.5,7.5
2023-03-04,Artemether IV,2,15.0,30.0
2023-03-04,Quinine 500mg,1,8.0,8.0
2023-03-05,Oseltamivir 75mg,16,12.0,192.0
2023-03-05,Paracetamol 500mg,28,1.5,42.0
2023-03-05,Vitamin C,24,0.8,19.200000000000003
2023-03-05,Cough Syrup,14,3.0,42.0
2023-03-05,Platelet Support,6,25.0,150.0
2023-03-05,Ibuprofen 200mg,17,1.0,17.0
2023-03-05,Amoxicillin 250mg,6,4.0,24.0
2023-03-05,Ciprofloxacin 500mg,7,5.5,38.5
2023-03-05,Chloramphenicol,2,6.0,12.0
2023-03-05,Artemether IV,2,15.0,30.0
2023-03-05,Quinine 500mg,5,8.0,40.0
2023-03-06,Oseltamivir 75mg,14,12.0,168.0
2023-03-06,Paracetamol 500mg,17,1.5,25.5
2023-03-06,Vitamin C,26,0.8,20.8
2023-03-06,Cough Syrup,26,3.0,78.0
2023-03-06,Platelet Support,7,25.0,175.0
2023-03-06,Ibuprofen 200mg,8,1.0,8.0
2023-03-06,Aspirin 325mg,4,0.8,3.2
2023-03-06,Ciprofloxacin 500mg,2,5.5,11.0
2023-03-06,Chloramphenicol,4,6.0,24.0
2023-03-06,Vitamin B Complex,1,2.5,2.5
2023-03-06,Artemether IV,2,15.0,30.0
2023-03-06,Quinine 500mg,5,8.0,40.0
2023-03-07,Oseltamivir 75mg,21,12.0,252.0
2023-03-07,Paracetamol 500mg,28,1.5,42.0
2023-03-07,Vitamin C,16,0.8,12.8
2023-03-07,Cough Syrup,12,3.0,36.0
2023-03-07,Platelet Support,4,25.0,100.0
2023-03-07,Ibuprofen 200mg,11,1.0,11.0
2023-03-07,Amoxicillin 250mg,6,4.0,24.0
2023-03-07,Ciprofloxacin 500mg,1,5.5,5.5
2023-03-07,Chloramphenicol,3,6.0,18.0
2023-03-07,Vitamin B Complex,3,2.5,7.5
2023-03-07,Artemether IV,3,15.0,45.0
2023-03-07,Quinine 500mg,3,8.0,24.0
2023-03-08,Oseltamivir 75mg,16,12.0,192.0
2023-03-08,Paracetamol 500mg,35,1.5,52.5
2023-03-08,Vitamin C,23,0.8,18.400000000000002
2023-03-08,Cough Syrup,11,3.0,33.0
2023-03-08,Platelet Support,8,25.0,200.0
2023-03-08,Ibuprofen 200mg,17,1.0,17.0
2023-03-08,Aspirin 325mg,2,0.8,1.6
2023-03-08,Amoxicillin 250mg,4,4.0,16.0
2023-03-08,Ciprofloxacin 500mg,7,5.5,38.5
2023-03-08,Chloramphenicol,2,6.0,12.0
2023-03-08,Vitamin B Complex,2,2.5,5.0
2023-03-08,Artemether IV,4,15.0,60.0
2023-03-08,Quinine 500mg,4,8.0,32.0
2023-03-09,Oseltamivir 75mg,9,12.0,108.0
2023-03-09,Paracetamol 500mg,34,1.5,51.0
2023-03-09,Vitamin C,19,0.8,15.200000000000001
2023-03-09,Cough Syrup,15,3.0,45.0
2023-03-09,Platelet Support,16,25.0,400.0
2023-03-09,Ibuprofen 200mg,16,1.0,16.0
2023-03-09,Aspirin 325mg,1,0.8,0.8
2023-03-09,Amoxicillin 250mg,6,4.0,24.0
2023-03-09,Ciprofloxacin 500mg,2,5.5,11.0
2023-03-09,Chloramphenicol,3,6.0,18.0
2023-03-09,Vitamin B Complex,2,2.5,5.0
2023-03-09,Artemether IV,2,15.0,30.0
2023-03-10,Oseltamivir 75mg,15,12.0,180.0
2023-03-10,Paracetamol 500mg,24,1.5,36.0
2023-03-10,Vitamin C,19,0.8,15.200000000000001
2023-03-10,Cough Syrup,17,3.0,51.0
2023-03-10,Artemether IV,6,15.0,90.0
2023-03-10,Quinine 500mg,6,8.0,48.0
2023-03-10,Ibuprofen 200mg,23,1.0,23.0
2023-03-10,Platelet Support,2,25.0,50.0
2023-03-10,Aspirin 325mg,4,0.8,3.2
2023-03-10,Amoxicillin 250mg,3,4.0,12.0
2023-03-10,Ciprofloxacin 500mg,1,5.5,5.5
2023-03-10,Chloramphenicol,1,6.0,6.0
2023-03-10,Vitamin B Complex,4,2.5,10.0
2023-03-11,Oseltamivir 75mg,13,12.0,156.0
2023-03-11,Paracetamol 500mg,15,1.5,22.5
2023-03-11,Vitamin C,20,0.8,16.0
2023-03-11,Cough Syrup,10,3.0,30.0
2023-03-11,Platelet Support,15,25.0,375.0
2023-03-11,Ibuprofen 200mg,12,1.0,12.0
2023-03-11,Aspirin 325mg,1,0.8,0.8
2023-03-11,Amoxicillin 250mg,4,4.0,16.0
2023-03-11,Ciprofloxacin 500mg,5,5.5,27.5
2023-03-11,Chloramphenicol,2,6.0,12.0
2023-03-11,Vitamin B Complex,3,2.5,7.5
2023-03-11,Artemether IV,6,15.0,90.0
2023-03-11,Quinine 500mg,4,8.0,32.0
2023-03-12,Oseltamivir 75mg,9,12.0,108.0
2023-03-12,Paracetamol 500mg,22,1.5,33.0
2023-03-12,Vitamin C,10,0.8,8.0
2023-03-12,Cough Syrup,12,3.0,36.0
2023-03-12,Artemether IV,7,15.0,105.0
2023-03-12,Quinine 500mg,12,8.0,96.0
2023-03-12,Ibuprofen 200mg,13,1.0,13.0
2023-03-12,Platelet Support,11,25.0,275.0
2023-03-12,Amoxicillin 250mg,7,4.0,28.0
2023-03-12,Ciprofloxacin 500mg,8,5.5,44.0
2023-03-12,Aspirin 325mg,2,0.8,1.6
2023-03-12,Chloramphenicol,1,6.0,6.0
2023-03-12,Vitamin B Complex,6,2.5,15.0
2023-03-13,Oseltamivir 75mg,25,12.0,300.0
2023-03-13,Paracetamol 500mg,38,1.5,57.0
2023-03-13,Cough Syrup,16,3.0,48.0
2023-03-13,Ibuprofen 200mg,25,1.0,25.0
2023-03-13,Vitamin C,28,0.8,22.400000000000002
2023-03-13,Artemether IV,10,15.0,150.0
2023-03-13,Quinine 500mg,15,8.0,120.0
2023-03-13,Platelet Support,20,25.0,500.0
2023-03-13,Aspirin 325mg,6,0.8,4.800000000000001
2023-03-13,Amoxicillin 250mg,3,4.0,12.0
2023-03-13,Ciprofloxacin 500mg,3,5.5,16.5
2023-03-13,Chloramphenicol,9,6.0,54.0
2023-03-13,Vitamin B Complex,1,2.5,2.5
2023-03-14,Oseltamivir 75mg,20,12.0,240.0
2023-03-14,Paracetamol 500mg,47,1.5,70.5
2023-03-14,Cough Syrup,28,3.0,84.0
2023-03-14,Ibuprofen 200mg,39,1.0,39.0
2023-03-14,Vitamin C,31,0.8,24.8
2023-03-14,Artemether IV,9,15.0,135.0
2023-03-14,Quinine 500mg,2,8.0,16.0
2023-03-14,Platelet Support,8,25.0,200.0
2023-03-14,Aspirin 325mg,1,0.8,0.8
2023-03-14,Amoxicillin 250mg,1,4.0,4.0
2023-03-14,Ciprofloxacin 500mg,2,5.5,11.0
2023-03-14,Chloramphenicol,3,6.0,18.0
2023-03-14,Vitamin B Complex,2,2.5,5.0
2023-03-15,Oseltamivir 75mg,11,12.0,132.0
2023-03-15,Paracetamol 500mg,38,1.5,57.0
2023-03-15,Cough Syrup,16,3.0,48.0
2023-03-15,Ibuprofen 200mg,28,1.0,28.0
2023-03-15,Artemether IV,10,15.0,150.0
2023-03-15,Quinine 500mg,14,8.0,112.0
2023-03-15,Platelet Support,17,25.0,425.0
2023-03-15,Vitamin C,14,0.8,11.200000000000001
2023-03-15,Aspirin 325mg,3,0.8,2.4000000000000004
2023-03-15,Amoxicillin 250mg,1,4.0,4.0
2023-03-15,Ciprofloxacin 500mg,2,5.5,11.0
2023-03-15,Chloramphenicol,1,6.0,6.0
2023-03-15,Vitamin B Complex,5,2.5,12.5
2023-03-16,Oseltamivir 75mg,6,12.0,72.0
2023-03-16,Paracetamol 500mg,38,1.5,57.0
2023-03-16,Cough Syrup,19,3.0,57.0
2023-03-16,Ibuprofen 200mg,44,1.0,44.0
2023-03-16,Artemether IV,16,15.0,240.0
2023-03-16,Quinine 500mg,12,8.0,96.0
2023-03-16,Platelet Support,10,25.0,250.0
2023-03-16,Vitamin C,16,0.8,12.8
2023-03-16,Aspirin 325mg,3,0.8,2.4000000000000004
2023-03-16,Amoxicillin 250mg,2,4.0,8.0
2023-03-16,Ciprofloxacin 500mg,4,5.5,22.0
2023-03-16,Chloramphenicol,3,6.0,18.0
2023-03-16,Vitamin B Complex,2,2.5,5.0
2023-03-17,Oseltamivir 75mg,13,12.0,156.0
2023-03-17,Paracetamol 500mg,43,1.5,64.5
2023-03-17,Cough Syrup,20,3.0,60.0
2023-03-17,Ibuprofen 200mg,31,1.0,31.0
2023-03-17,Artemether IV,16,15.0,240.0
2023-03-17,Quinine 500mg,14,8.0,112.0
2023-03-17,Platelet Support,8,25.0,200.0
2023-03-17,Vitamin C,19,0.8,15.200000000000001
2023-03-17,Amoxicillin 250mg,9,4.0,36.0
2023-03-17,Chloramphenicol,13,6.0,78.0
2023-03-17,Ciprofloxacin 500mg,6,5.5,33.0
2023-03-17,Vitamin B Complex,4,2.5,10.0
2023-03-18,Oseltamivir 75mg,12,12.0,144.0
2023-03-18,Paracetamol 500mg,35,1.5,52.5
2023-03-18,Cough Syrup,18,3.0,54.0
2023-03-18,Ibuprofen 200mg,31,1.0,31.0
2023-03-18,Artemether IV,19,15.0,285.0
2023-03-18,Quinine 500mg,16,8.0,128.0
2023-03-18,Amoxicillin 250mg,8,4.0,32.0
2023-03-18,Chloramphenicol,9,6.0,54.0
2023-03-18,Ciprofloxacin 500mg,6,5.5,33.0
2023-03-18,Vitamin C,14,0.8,11.200000000000001
2023-03-18,Aspirin 325mg,3,0.8,2.4000000000000004
2023-03-18,Vitamin B Complex,4,2.5,10.0
2023-03-18,Platelet Support,1,25.0,25.0
2023-03-19,Oseltamivir 75mg,7,12.0,84.0
2023-03-19,Paracetamol 500mg,47,1.5,70.5
2023-03-19,Cough Syrup,11,3.0,33.0
2023-03-19,Ibuprofen 200mg,33,1.0,33.0
2023-03-19,Artemether IV,14,15.0,210.0
2023-03-19,Quinine 500mg,25,8.0,200.0
2023-03-19,Platelet Support,6,25.0,150.0
2023-03-19,Vitamin C,20,0.8,16.0
2023-03-19,Amoxicillin 250mg,6,4.0,24.0
2023-03-19,Chloramphenicol,14,6.0,84.0
2023-03-19,Ciprofloxacin 500mg,12,5.5,66.0
2023-03-19,Aspirin 325mg,1,0.8,0.8
2023-03-19,Vitamin B Complex,5,2.5,12.5
2023-03-20,Oseltamivir 75mg,18,12.0,216.0
2023-03-20,Paracetamol 500mg,42,1.5,63.0
2023-03-20,Cough Syrup,24,3.0,72.0
2023-03-20,Ibuprofen 200mg,35,1.0,35.0
2023-03-20,Artemether IV,22,15.0,330.0
2023-03-20,Quinine 500mg,21,8.0,168.0
2023-03-20,Amoxicillin 250mg,8,4.0,32.0
2023-03-20,Chloramphenicol,6,6.0,36.0
2023-03-20,Ciprofloxacin 500mg,5,5.5,27.5
2023-03-20,Vitamin C,14,0.8,11.200000000000001
2023-03-20,Aspirin 325mg,3,0.8,2.4000000000000004
2023-03-20,Vitamin B Complex,4,2.5,10.0
2023-03-20,Platelet Support,1,25.0,25.0
2023-03-21,Oseltamivir 75mg,16,12.0,192.0
2023-03-21,Paracetamol 500mg,43,1.5,64.5
2023-03-21,Cough Syrup,14,3.0,42.0
2023-03-21,Ibuprofen 200mg,29,1.0,29.0
2023-03-21,Artemether IV,16,15.0,240.0
2023-03-21,Quinine 500mg,21,8.0,168.0
2023-03-21,Amoxicillin 250mg,10,4.0,40.0
2023-03-21,Chloramphenicol,13,6.0,78.0
2023-03-21,Ciprofloxacin 500mg,13,5.5,71.5
2023-03-21,Vitamin C,11,0.8,8.8
2023-03-21,Aspirin 325mg,2,0.8,1.6
2023-03-21,Vitamin B Complex,6,2.5,15.0
2023-03-21,Platelet Support,3,25.0,75.0
2023-03-22,Oseltamivir 75mg,19,12.0,228.0
2023-03-22,Paracetamol 500mg,45,1.5,67.5
2023-03-22,Cough Syrup,23,3.0,69.0
